-0.32159,5.5255,63001
0.62301,5.5294,63504
0.99482,5.5334,64009
0.452,5.5373,64516
-0.50639,5.5413,65025
-0.99921,5.5452,65536
-0.57336,5.5491,66049
0.37964,5.553,66564
0.98359,5.5568,67081
0.68324,5.5607,67600
-0.24528,5.5645,68121
-0.94829,5.5683,68644
-0.77945,5.5722,69169
0.10602,5.5759,69696
0.89401,5.5797,70225
0.86005,5.5835,70756
0.035368,5.5872,71289
-0.82184,5.591,71824
-0.92345,5.5947,72361
-0.17605,5.5984,72900
0.73321,5.6021,73441
0.96836,5.6058,73984
0.3132,5.6095,74529
-0.62991,5.6131,75076
-0.99389,5.6168,75625
-0.44409,5.6204,76176
0.514,5.624,76729
0.99952,5.6276,77284
0.56608,5.6312,77841
-0.38781,5.6348,78400
-0.98515,5.6384,78961
-0.67675,5.6419,79524
0.25385,5.6454,80089
0.95106,5.649,80656
0.77387,5.6525,81225
-0.11481,5.656,81796
-0.89794,5.6595,82369
-0.8555,5.663,82944
-0.026521,5.6664,83521
0.82685,5.6699,84100
0.92001,5.6733,84681
0.16733,5.6768,85264
-0.7392,5.6802,85849
-0.96611,5.6836,86436
-0.30478,5.687,87025
0.63676,5.6904,87616
0.99287,5.6937,88209
0.43614,5.6971,88804
-0.52158,5.7004,89401
-0.99976,5.7038,90000
-0.55876,5.7071,90601
0.39595,5.7104,91204
0.98663,5.7137,91809
0.67021,5.717,92416
-0.2624,5.7203,93025
-0.95376,5.7236,93636
-0.76824,5.7268,94249
0.1236,5.7301,94864
0.9018,5.7333,95481
0.85089,5.7366,96100
0.017672,5.7398,96721
-0.83179,5.743,97344
-0.91651,5.7462,97969
-0.15859,5.7494,98596
0.74513,5.7526,99225
0.96379,5.7557,99856
0.29634,5.7589,1.0049e+05
-0.64356,5.7621,1.0112e+05
-0.99177,5.7652,1.0176e+05
-0.42816,5.7683,1.024e+05
0.52911,5.7714,1.0304e+05
0.99991,5.7746,1.0368e+05
0.5514,5.7777,1.0433e+05
-0.40407,5.7807,1.0498e+05
-0.98804,5.7838,1.0562e+05
-0.66361,5.7869,1.0628e+05
0.27093,5.79,1.0693e+05
0.95638,5.793,1.0758e+05
0.76254,5.7961,1.0824e+05
-0.13238,5.7991,1.089e+05
-0.90559,5.8021,1.0956e+05
-0.8462,5.8051,1.1022e+05
-0.0088212,5.8081,1.1089e+05
0.83667,5.8111,1.1156e+05
0.91293,5.8141,1.1222e+05
0.14985,5.8171,1.129e+05
-0.75101,5.8201,1.1357e+05
-0.96139,5.823,1.1424e+05
-0.28787,5.826,1.1492e+05
0.65031,5.8289,1.156e+05
0.9906,5.8319,1.1628e+05
0.42014,5.8348,1.1696e+05
-0.5366,5.8377,1.1765e+05
-0.99999,5.8406,1.1834e+05
-0.544,5.8435,1.1902e+05
0.41215,5.8464,1.1972e+05
0.98936,5.8493,1.2041e+05
0.65696,5.8522,1.211e+05
-0.27944,5.8551,1.218e+05
-0.95893,5.8579,1.225e+05
-0.75678,5.8608,1.232e+05
0.14115,5.8636,1.239e+05
0.90931,5.8665,1.2461e+05
0.84145,5.8693,1.2532e+05
-3.0144e-05,5.8721,1.2602e+05
-0.84149,5.8749,1.2674e+05
-0.90928,5.8777,1.2745e+05
-0.14109,5.8805,1.2816e+05
0.75682,5.8833,1.2888e+05
0.95892,5.8861,1.296e+05
0.27939,5.8889,1.3032e+05
-0.65701,5.8916,1.3104e+05
-0.98935,5.8944,1.3177e+05
-0.41209,5.8972,1.325e+05
0.54405,5.8999,1.3322e+05
0.99999,5.9026,1.3396e+05
0.53655,5.9054,1.3469e+05
-0.42019,5.9081,1.3542e+05
-0.99061,5.9108,1.3616e+05
-0.65026,5.9135,1.369e+05
0.28793,5.9162,1.3764e+05
0.96141,5.9189,1.3838e+05
0.75097,5.9216,1.3913e+05
-0.14991,5.9243,1.3988e+05
-0.91296,5.9269,1.4062e+05
-0.83664,5.9296,1.4138e+05
0.0088815,5.9322,1.4213e+05
0.84624,5.9349,1.4288e+05
0.90557,5.9375,1.4364e+05
0.13232,5.9402,1.444e+05
-0.76258,5.9428,1.4516e+05
-0.95637,5.9454,1.4592e+05
-0.27088,5.948,1.4669e+05
0.66366,5.9506,1.4746e+05
0.98803,5.9532,1.4822e+05
0.40401,5.9558,1.49e+05
-0.55145,5.9584,1.4977e+05
-0.99991,5.961,1.5054e+05
-0.52906,5.9636,1.5132e+05
0.42821,5.9661,1.521e+05
0.99178,5.9687,1.5288e+05
0.64352,5.9713,1.5366e+05
-0.2964,5.9738,1.5445e+05
-0.9638,5.9764,1.5524e+05
-0.74509,5.9789,1.5602e+05
0.15865,5.9814,1.5682e+05
0.91653,5.9839,1.5761e+05
0.83176,5.9865,1.584e+05
-0.017732,5.989,1.592e+05
-0.85092,5.9915,1.6e+05
-0.90178,5.994,1.608e+05
-0.12354,5.9965,1.616e+05
0.76827,5.9989,1.6241e+05
0.95374,6.0014,1.6322e+05
0.26235,6.0039,1.6402e+05
-0.67025,6.0064,1.6484e+05
-0.98662,6.0088,1.6565e+05
-0.3959,6.0113,1.6646e+05
0.55881,6.0137,1.6728e+05
0.99975,6.0162,1.681e+05
0.52153,6.0186,1.6892e+05
-0.43619,6.021,1.6974e+05
-0.99288,6.0234,1.7057e+05
-0.63671,6.0259,1.714e+05
0.30484,6.0283,1.7222e+05
0.96613,6.0307,1.7306e+05
0.73916,6.0331,1.7389e+05
-0.16739,6.0355,1.7472e+05
-0.92004,6.0379,1.7556e+05
-0.82681,6.0403,1.764e+05
0.026581,6.0426,1.7724e+05
0.85554,6.045,1.7808e+05
0.89791,6.0474,1.7893e+05
0.11475,6.0497,1.7978e+05
-0.77391,6.0521,1.8062e+05
-0.95105,6.0544,1.8148e+05
-0.25379,6.0568,1.8233e+05
0.67679,6.0591,1.8318e+05
0.98514,6.0615,1.8404e+05
0.38775,6.0638,1.849e+05
-0.56613,6.0661,1.8576e+05
-0.99952,6.0684,1.8662e+05
-0.51395,6.0707,1.8749e+05
0.44414,6.073,1.8836e+05
0.99389,6.0753,1.8922e+05
0.62986,6.0776,1.901e+05
-0.31326,6.0799,1.9097e+05
-0.96837,6.0822,1.9184e+05
-0.73317,6.0845,1.9272e+05
0.17611,6.0868,1.936e+05
0.92347,6.089,1.9448e+05
0.8218,6.0913,1.9536e+05
-0.035428,6.0936,1.9625e+05
-0.86008,6.0958,1.9714e+05
-0.89398,6.0981,1.9802e+05
-0.10596,6.1003,1.9892e+05
0.77948,6.1026,1.9981e+05
0.94827,6.1048,2.007e+05
0.24522,6.107,2.016e+05
-0.68328,6.1092,2.025e+05
-0.98358,6.1115,2.034e+05
-0.37958,6.1137,2.043e+05
0.57341,6.1159,2.0521e+05
0.99921,6.1181,2.0612e+05
0.50634,6.1203,2.0702e+05
-0.45205,6.1225,2.0794e+05
-0.99483,6.1247,2.0885e+05
-0.62297,6.1269,2.0976e+05
0.32165,6.1291,2.1068e+05
0.97054,6.1312,2.116e+05
0.72712,6.1334,2.1252e+05
-0.18481,6.1356,2.1344e+05
-0.92683,6.1377,2.1437e+05
-0.81673,6.1399,2.153e+05
0.044273,6.142,2.1622e+05
0.86457,6.1442,2.1716e+05
0.88998,6.1463,2.1809e+05
0.097152,6.1485,2.1902e+05
-0.785,6.1506,2.1996e+05
-0.94543,6.1527,2.209e+05
-0.23663,6.1549,2.2184e+05
0.68972,6.157,2.2278e+05
0.98195,6.1591,2.2373e+05
0.37138,6.1612,2.2468e+05
-0.58064,6.1633,2.2562e+05
-0.99881,6.1654,2.2658e+05
-0.49869,6.1675,2.2753e+05
0.45993,6.1696,2.2848e+05
0.99569,6.1717,2.2944e+05
0.61602,6.1738,2.304e+05
-0.33002,6.1759,2.3136e+05
-0.97264,6.1779,2.3232e+05
-0.72102,6.18,2.3329e+05
0.1935,6.1821,2.3426e+05
0.93012,6.1841,2.3522e+05
0.81159,6.1862,2.362e+05
-0.053114,6.1883,2.3717e+05
-0.86898,6.1903,2.3814e+05
-0.88591,6.1924,2.3912e+05
-0.088339,6.1944,2.401e+05
0.79045,6.1964,2.4108e+05
0.9425,6.1985,2.4206e+05
0.22802,6.2005,2.4305e+05
-0.6961,6.2025,2.4404e+05
-0.98023,6.2046,2.4502e+05
-0.36314,6.2066,2.4602e+05
0.58782,6.2086,2.4701e+05
0.99834,6.2106,2.48e+05
0.491,6.2126,2.49e+05
-0.46777,6.2146,2.5e+05
-0.99647,6.2166,2.51e+05
-0.60902,6.2186,2.52e+05
0.33836,6.2206,2.5301e+05
0.97466,6.2226,2.5402e+05
0.71486,6.2246,2.5502e+05
-0.20218,6.2265,2.5604e+05
-0.93333,6.2285,2.5705e+05
-0.80638,6.2305,2.5806e+05
0.06195,6.2324,2.5908e+05
0.87333,6.2344,2.601e+05
0.88177,6.2364,2.6112e+05
0.079518,6.2383,2.6214e+05
-0.79584,6.2403,2.6317e+05
-0.93951,6.2422,2.642e+05
-0.2194,6.2442,2.6522e+05
0.70243,6.2461,2.6626e+05
0.97844,6.248,2.6729e+05
0.35488,6.25,2.6832e+05
-0.59496,6.2519,2.6936e+05
-0.9978,6.2538,2.704e+05
-0.48327,6.2558,2.7144e+05
0.47558,6.2577,2.7248e+05
0.99718,6.2596,2.7353e+05
0.60198,6.2615,2.7458e+05
-0.34668,6.2634,2.7562e+05
-0.9766,6.2653,2.7668e+05
-0.70864,6.2672,2.7773e+05
0.21084,6.2691,2.7878e+05
0.93647,6.271,2.7984e+05
0.80112,6.2729,2.809e+05
-0.070782,6.2748,2.8196e+05
-0.8776,6.2766,2.8302e+05
-0.87756,6.2785,2.8409e+05
-0.070692,6.2804,2.8516e+05
0.80117,6.2823,2.8622e+05
0.93644,6.2841,2.873e+05
0.21075,6.286,2.8837e+05
-0.7087,6.2879,2.8944e+05
-0.97658,6.2897,2.9052e+05
-0.34659,6.2916,2.916e+05
0.60205,6.2934,2.9268e+05
0.99717,6.2953,2.9376e+05
0.4755,6.2971,2.9485e+05
-0.48334,6.2989,2.9594e+05
-0.9978,6.3008,2.9702e+05
-0.59488,6.3026,2.9812e+05
0.35497,6.3044,2.9921e+05
0.97846,6.3063,3.003e+05
0.70236,6.3081,3.014e+05
-0.21948,6.3099,3.025e+05
-0.93954,6.3117,3.036e+05
-0.79579,6.3135,3.047e+05
0.079609,6.3154,3.0581e+05
0.88181,6.3172,3.0692e+05
0.87328,6.319,3.0802e+05
0.06186,6.3208,3.0914e+05
-0.80644,6.3226,3.1025e+05
-0.9333,6.3244,3.1136e+05
-0.20209,6.3261,3.1248e+05
0.71492,6.3279,3.136e+05
0.97464,6.3297,3.1472e+05
0.33828,6.3315,3.1584e+05
-0.60909,6.3333,3.1697e+05
-0.99646,6.3351,3.181e+05
-0.46769,6.3368,3.1922e+05
0.49107,6.3386,3.2036e+05
0.99835,6.3404,3.2149e+05
0.58775,6.3421,3.2262e+05
-0.36323,6.3439,3.2376e+05
-0.98025,6.3456,3.249e+05
-0.69604,6.3474,3.2604e+05
0.22811,6.3491,3.2718e+05
0.94253,6.3509,3.2833e+05
0.7904,6.3526,3.2948e+05
-0.088429,6.3544,3.3062e+05
-0.88595,6.3561,3.3178e+05
-0.86894,6.3578,3.3293e+05
-0.053023,6.3596,3.3408e+05
0.81164,6.3613,3.3524e+05
0.93008,6.363,3.364e+05
0.19341,6.3648,3.3756e+05
-0.72108,6.3665,3.3872e+05
-0.97262,6.3682,3.3989e+05
-0.32993,6.3699,3.4106e+05
0.61609,6.3716,3.4222e+05
0.99568,6.3733,3.434e+05
0.45985,6.375,3.4457e+05
-0.49877,6.3767,3.4574e+05
-0.99882,6.3784,3.4692e+05
-0.58056,6.3801,3.481e+05
0.37146,6.3818,3.4928e+05
0.98196,6.3835,3.5046e+05
0.68965,6.3852,3.5165e+05
-0.23672,6.3869,3.5284e+05
-0.94545,6.3886,3.5402e+05
-0.78494,6.3902,3.5522e+05
0.097242,6.3919,3.5641e+05
0.89002,6.3936,3.576e+05
0.86452,6.3953,3.588e+05
0.044182,6.3969,3.6e+05
-0.81678,6.3986,3.612e+05
-0.9268,6.4003,3.624e+05
-0.18472,6.4019,3.6361e+05
0.72718,6.4036,3.6482e+05
0.97052,6.4052,3.6602e+05
0.32157,6.4069,3.6724e+05
-0.62304,6.4085,3.6845e+05
-0.99482,6.4102,3.6966e+05
-0.45197,6.4118,3.7088e+05
0.50642,6.4135,3.721e+05
0.99921,6.4151,3.7332e+05
0.57333,6.4167,3.7454e+05
-0.37966,6.4184,3.7577e+05
-0.9836,6.42,3.77e+05
-0.68322,6.4216,3.7822e+05
0.24531,6.4232,3.7946e+05
0.9483,6.4249,3.8069e+05
0.77943,6.4265,3.8192e+05
-0.10605,6.4281,3.8316e+05
-0.89402,6.4297,3.844e+05
-0.86004,6.4313,3.8564e+05
-0.035338,6.4329,3.8688e+05
0.82185,6.4345,3.8813e+05
0.92344,6.4362,3.8938e+05
0.17602,6.4378,3.9062e+05
-0.73323,6.4394,3.9188e+05
-0.96835,6.4409,3.9313e+05
-0.31317,6.4425,3.9438e+05
0.62993,6.4441,3.9564e+05
0.99388,6.4457,3.969e+05
0.44406,6.4473,3.9816e+05
-0.51403,6.4489,3.9942e+05
-0.99952,6.4505,4.0069e+05
-0.56606,6.452,4.0196e+05
0.38784,6.4536,4.0322e+05
0.98516,6.4552,4.045e+05
0.67673,6.4568,4.0577e+05
-0.25388,6.4583,4.0704e+05
-0.95107,6.4599,4.0832e+05
-0.77385,6.4615,4.096e+05
0.11484,6.463,4.1088e+05
0.89795,6.4646,4.1216e+05
0.85549,6.4661,4.1345e+05
0.026491,6.4677,4.1474e+05
-0.82686,6.4693,4.1602e+05
-0.92,6.4708,4.1732e+05
-0.1673,6.4723,4.1861e+05
0.73922,6.4739,4.199e+05
0.9661,6.4754,4.212e+05
0.30475,6.477,4.225e+05
-0.63678,6.4785,4.238e+05
-0.99287,6.48,4.251e+05
-0.43611,6.4816,4.2641e+05
0.5216,6.4831,4.2772e+05
0.99976,6.4846,4.2902e+05
0.55874,6.4862,4.3034e+05
-0.39598,6.4877,4.3165e+05
-0.98664,6.4892,4.3296e+05
-0.67018,6.4907,4.3428e+05
0.26243,6.4922,4.356e+05
0.95377,6.4938,4.3692e+05
0.76822,6.4953,4.3824e+05
-0.12363,6.4968,4.3957e+05
-0.90181,6.4983,4.409e+05
-0.85087,6.4998,4.4222e+05
-0.017642,6.5013,4.4356e+05
0.83181,6.5028,4.4489e+05
0.9165,6.5043,4.4622e+05
0.15856,6.5058,4.4756e+05
-0.74515,6.5073,4.489e+05
-0.96378,6.5088,4.5024e+05
-0.29631,6.5103,4.5158e+05
0.64358,6.5117,4.5293e+05
0.99177,6.5132,4.5428e+05
0.42813,6.5147,4.5562e+05
-0.52913,6.5162,4.5698e+05
-0.99991,6.5177,4.5833e+05
-0.55138,6.5191,4.5968e+05
0.40409,6.5206,4.6104e+05
0.98804,6.5221,4.624e+05
0.66359,6.5236,4.6376e+05
-0.27096,6.525,4.6512e+05
-0.95639,6.5265,4.6649e+05
-0.76252,6.528,4.6786e+05
0.13241,6.5294,4.6922e+05
0.9056,6.5309,4.706e+05
0.84619,6.5323,4.7197e+05
0.008791,6.5338,4.7334e+05
-0.83669,6.5352,4.7472e+05
-0.91292,6.5367,4.761e+05
-0.14982,6.5381,4.7748e+05
0.75103,6.5396,4.7886e+05
0.96138,6.541,4.8025e+05
0.28785,6.5425,4.8164e+05
-0.65033,6.5439,4.8302e+05
-0.9906,6.5453,4.8442e+05
-0.42011,6.5468,4.8581e+05
0.53662,6.5482,4.872e+05
0.99999,6.5497,4.886e+05
0.54397,6.5511,4.9e+05
-0.41217,6.5525,4.914e+05
-0.98937,6.5539,4.928e+05
-0.65694,6.5554,4.9421e+05
0.27947,6.5568,4.9562e+05
0.95894,6.5582,4.9702e+05
0.75676,6.5596,4.9844e+05
-0.14118,6.561,4.9985e+05
-0.90932,6.5624,5.0126e+05
-0.84144,6.5639,5.0268e+05
6.0289e-05,6.5653,5.041e+05
0.8415,6.5667,5.0552e+05
0.90927,6.5681,5.0694e+05
0.14106,6.5695,5.0837e+05
-0.75684,6.5709,5.098e+05
-0.95891,6.5723,5.1122e+05
-0.27936,6.5737,5.1266e+05
0.65703,6.5751,5.1409e+05
0.98935,6.5765,5.1552e+05
0.41206,6.5779,5.1696e+05
-0.54407,6.5793,5.184e+05
-0.99999,6.5806,5.1984e+05
-0.53652,6.582,5.2128e+05
0.42022,6.5834,5.2273e+05
0.99062,6.5848,5.2418e+05
0.65024,6.5862,5.2562e+05
-0.28796,6.5876,5.2708e+05
-0.96141,6.5889,5.2853e+05
-0.75095,6.5903,5.2998e+05
0.14994,6.5917,5.3144e+05
0.91297,6.593,5.329e+05
0.83662,6.5944,5.3436e+05
-0.0089116,6.5958,5.3582e+05
-0.84625,6.5971,5.3729e+05
-0.90555,6.5985,5.3876e+05
-0.13229,6.5999,5.4022e+05
0.7626,6.6012,5.417e+05
0.95636,6.6026,5.4317e+05
0.27085,6.6039,5.4464e+05
-0.66368,6.6053,5.4612e+05
-0.98802,6.6067,5.476e+05
-0.40398,6.608,5.4908e+05
0.55148,6.6093,5.5056e+05
0.99991,6.6107,5.5205e+05
0.52903,6.612,5.5354e+05
-0.42824,6.6134,5.5502e+05
-0.99179,6.6147,5.5652e+05
-0.64349,6.6161,5.5801e+05
0.29643,6.6174,5.595e+05
0.96381,6.6187,5.61e+05
0.74507,6.6201,5.625e+05
-0.15868,6.6214,5.64e+05
-0.91655,6.6227,5.655e+05
-0.83174,6.6241,5.6701e+05
0.017762,6.6254,5.6852e+05
0.85094,6.6267,5.7002e+05
0.90176,6.628,5.7154e+05
0.12351,6.6294,5.7305e+05
-0.76829,6.6307,5.7456e+05
-0.95373,6.632,5.7608e+05
-0.26232,6.6333,5.776e+05
0.67027,6.6346,5.7912e+05
0.98662,6.6359,5.8064e+05
0.39587,6.6373,5.8217e+05
-0.55884,6.6386,5.837e+05
-0.99975,6.6399,5.8522e+05
-0.5215,6.6412,5.8676e+05
0.43622,6.6425,5.8829e+05
0.99288,6.6438,5.8982e+05
0.63669,6.6451,5.9136e+05
-0.30487,6.6464,5.929e+05
-0.96613,6.6477,5.9444e+05
-0.73914,6.649,5.9598e+05
0.16742,6.6503,5.9753e+05
0.92005,6.6516,5.9908e+05
0.82679,6.6529,6.0062e+05
-0.026611,6.6542,6.0218e+05
-0.85555,6.6554,6.0373e+05
-0.8979,6.6567,6.0528e+05
-0.11472,6.658,6.0684e+05
0.77393,6.6593,6.084e+05
0.95104,6.6606,6.0996e+05
0.25377,6.6619,6.1152e+05
-0.67682,6.6631,6.1309e+05
-0.98514,6.6644,6.1466e+05
-0.38773,6.6657,6.1622e+05
0.56616,6.667,6.178e+05
0.99952,6.6682,6.1937e+05
0.51393,6.6695,6.2094e+05
-0.44417,6.6708,6.2252e+05
-0.9939,6.672,6.241e+05
-0.62984,6.6733,6.2568e+05
0.31329,6.6746,6.2726e+05
0.96838,6.6758,6.2885e+05
0.73315,6.6771,6.3044e+05
-0.17613,6.6783,6.3202e+05
-0.92348,6.6796,6.3362e+05
-0.82178,6.6809,6.3521e+05
0.035459,6.6821,6.368e+05
0.8601,6.6834,6.384e+05
0.89397,6.6846,6.4e+05
0.10593,6.6859,6.416e+05
-0.7795,6.6871,6.432e+05
-0.94826,6.6884,6.4481e+05
-0.24519,6.6896,6.4642e+05
0.68331,6.6908,6.4802e+05
0.98358,6.6921,6.4964e+05
0.37955,6.6933,6.5125e+05
-0.57343,6.6946,6.5286e+05
-0.9992,6.6958,6.5448e+05
-0.50631,6.697,6.561e+05
0.45208,6.6983,6.5772e+05
0.99483,6.6995,6.5934e+05
0.62294,6.7007,6.6097e+05
-0.32168,6.702,6.626e+05
-0.97055,6.7032,6.6422e+05
-0.7271,6.7044,6.6586e+05
0.18484,6.7056,6.6749e+05
0.92684,6.7069,6.6912e+05
0.81671,6.7081,6.7076e+05
-0.044303,6.7093,6.724e+05
-0.86458,6.7105,6.7404e+05
-0.88997,6.7117,6.7568e+05
-0.097122,6.713,6.7733e+05
0.78502,6.7142,6.7898e+05
0.94542,6.7154,6.8062e+05
0.2366,6.7166,6.8228e+05
-0.68974,6.7178,6.8393e+05
-0.98194,6.719,6.8558e+05
-0.37135,6.7202,6.8724e+05
0.58066,6.7214,6.889e+05
0.99881,6.7226,6.9056e+05
0.49866,6.7238,6.9222e+05
-0.45996,6.725,6.9389e+05
-0.99569,6.7262,6.9556e+05
-0.61599,6.7274,6.9722e+05
0.33005,6.7286,6.989e+05
0.97264,6.7298,7.0057e+05
0.721,6.731,7.0224e+05
-0.19353,6.7322,7.0392e+05
-0.93013,6.7334,7.056e+05
-0.81157,6.7346,7.0728e+05
0.053144,6.7358,7.0896e+05
0.869,6.737,7.1065e+05
0.8859,6.7382,7.1234e+05
0.088309,6.7393,7.1402e+05
-0.79047,6.7405,7.1572e+05
-0.94249,6.7417,7.1741e+05
-0.22799,6.7429,7.191e+05
0.69612,6.7441,7.208e+05
0.98023,6.7452,7.225e+05
0.36312,6.7464,7.242e+05
-0.58784,6.7476,7.259e+05
-0.99834,6.7488,7.2761e+05
-0.49097,6.7499,7.2932e+05
